kinematic_control
dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,h4,h5,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7004,0.1487,0.3368,0.7501,0.0491,0.1881,0.75,0.05,0.1881,0.6549,0.1429,0.4609,0.4598,-0.115,0.7041,0.3766,0.3198,0.7132,0.2921,0.0,0.0069,0.0,0.0,0.0,1.0,1.0,0.1312,0.1999,-0.0262,0.1338,-0.2336,-0.083,-0.241,0.0008,0.0012,-0.0003,0.0008,-0.0015,-0.0012,-0.0015,3.0,3.0
0.05,0.7002,0.1492,0.3375,0.7501,0.0495,0.1882,0.75,0.05,0.1882,0.6547,0.1434,0.4616,0.4592,-0.1144,0.7047,0.3755,0.3204,0.714,0.293,0.0,0.0069,0.0,0.0,0.0,1.0,1.0,0.132,0.2011,-0.0265,0.1346,-0.2352,-0.0843,-0.2424,0.0006,0.001,-0.0002,0.0006,-0.0012,-0.001,-0.0012,3.0,3.0
0.05,0.7001,0.1496,0.338,0.75,0.0497,0.1884,0.75,0.05,0.1884,0.6545,0.1438,0.462,0.4588,-0.1139,0.7052,0.3747,0.3208,0.7145,0.2937,0.0029,0.0069,0.0,0.0,0.0,1.0,1.0,0.1326,0.2021,-0.0268,0.1352,-0.2364,-0.0852,-0.2436,0.0,0.0,-0.0,0.0,0.0001,0.0015,-0.0001,3.0,3.0
0.05,0.7001,0.1498,0.3383,0.75,0.0499,0.1884,0.75,0.05,0.1884,0.6544,0.144,0.4623,0.4588,-0.1139,0.7052,0.3747,0.3208,0.7145,0.2933,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1326,0.2021,-0.0268,0.1352,-0.2363,-0.0837,-0.2438,0.0006,0.0009,-0.0002,0.0006,-0.0011,-0.0009,-0.0009,3.0,3.0
0.05,0.7,0.1499,0.3384,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1441,0.4625,0.4584,-0.1135,0.7057,0.3739,0.3211,0.715,0.2933,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2447,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0001,3.0,3.0
0.05,0.7,0.15,0.3385,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1441,0.4625,0.4584,-0.1135,0.7057,0.3739,0.3211,0.715,0.2935,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,3.0,3.0
0.05,0.7,0.15,0.3385,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1441,0.4625,0.4584,-0.1135,0.7057,0.3739,0.3211,0.715,0.2935,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,3.0,3.0
0.05,0.7,0.15,0.3385,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1441,0.4625,0.4584,-0.1135,0.7057,0.3739,0.3211,0.715,0.2935,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.0,3.0
0.05,0.7004,0.1493,0.3374,0.75,0.0498,0.1887,0.75,0.0499,0.1887,0.6549,0.1435,0.4616,0.4584,-0.1135,0.7057,0.3739,0.3211,0.715,0.2913,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7004,0.1493,0.337,0.75,0.0497,0.1887,0.75,0.0498,0.1887,0.6549,0.1435,0.4612,0.4584,-0.1135,0.7057,0.3739,0.3211,0.715,0.2908,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7004,0.1493,0.336,0.75,0.0494,0.1887,0.75,0.0495,0.1887,0.6551,0.1435,0.4603,0.4584,-0.1135,0.7057,0.3739,0.3211,0.7151,0.2895,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7004,0.1493,0.3341,0.75,0.0489,0.1887,0.75,0.049,0.1887,0.6553,0.1436,0.4586,0.4584,-0.1134,0.7056,0.374,0.3211,0.7151,0.2872,0.0,0.0071,0.0,0.0,0.0,1.0,1.0,0.1331,0.203,-0.027,0.1358,-0.2374,-0.0846,-0.2448,-0.0011,0.0,0.0002,-0.0011,0.0022,-0.0,-0.0,3.0,3.0
0.05,0.7004,0.1493,0.3311,0.75,0.0482,0.1887,0.75,0.0483,0.1887,0.6557,0.1436,0.4558,0.4592,-0.1134,0.7046,0.3749,0.3213,0.7142,0.284,0.0035,0.0075,0.0,0.0,0.0,1.0,1.0,0.1321,0.203,-0.0268,0.1347,-0.2352,-0.0846,-0.2448,-0.0015,0.0001,0.0003,-0.0015,0.003,-0.0,-0.0,3.0,3.0
0.05,0.7004,0.1493,0.3269,0.75,0.0471,0.1887,0.75,0.0472,0.1887,0.6563,0.1437,0.452,0.4604,-0.1133,0.7032,0.3762,0.3214,0.713,0.2795,0.0049,0.0082,0.0,0.0,0.0,1.0,1.0,0.1306,0.2031,-0.0265,0.1332,-0.2323,-0.0846,-0.2448,-0.002,0.0001,0.0004,-0.0022,0.0051,-0.0041,-0.0042,3.0,3.0
0.05,0.7004,0.1493,0.3213,0.75,0.0458,0.1887,0.75,0.0458,0.1887,0.6571,0.1438,0.4469,0.4621,-0.1131,0.7012,0.3781,0.3217,0.7112,0.2754,0.0035,0.0077,0.0,0.0,0.0,1.0,1.0,0.1286,0.2032,-0.0261,0.131,-0.2272,-0.0888,-0.249,-0.0027,0.0001,0.0006,-0.0029,0.0056,-0.0001,-0.0001,3.0,3.0
0.05,0.7004,0.1493,0.3144,0.75,0.044,0.1887,0.75,0.0441,0.1887,0.6581,0.144,0.4405,0.4644,-0.113,0.6986,0.3805,0.322,0.7089,0.2683,0.0058,0.0091,0.0,0.0,0.0,1.0,1.0,0.1259,0.2033,-0.0255,0.1281,-0.2216,-0.0888,-0.249,-0.0035,0.0002,0.0007,-0.0038,0.009,-0.0049,-0.005,3.0,3.0
0.05,0.7004,0.1493,0.306,0.75,0.0419,0.1887,0.75,0.042,0.1887,0.6593,0.1441,0.4328,0.4673,-0.1127,0.6952,0.3837,0.3224,0.7059,0.2618,0.0046,0.0087,0.0,0.0,0.0,1.0,1.0,0.1223,0.2035,-0.0248,0.1243,-0.2125,-0.0937,-0.254,-0.0044,0.0002,0.0009,-0.0047,0.0103,-0.0033,-0.0034,3.0,3.0
0.05,0.7004,0.1493,0.2962,0.75,0.0395,0.1887,0.75,0.0395,0.1887,0.6607,0.1443,0.4238,0.471,-0.1124,0.691,0.3876,0.323,0.7021,0.2539,0.0052,0.0094,0.0,0.0,0.0,1.0,1.0,0.1179,0.2037,-0.0239,0.1196,-0.2022,-0.097,-0.2575,-0.0053,0.0003,0.0011,-0.0056,0.0125,-0.0039,-0.0041,3.0,3.0
0.05,0.7004,0.1494,0.285,0.75,0.0367,0.1886,0.75,0.0367,0.1886,0.6624,0.1446,0.4134,0.4753,-0.1121,0.686,0.3923,0.3236,0.6976,0.2457,0.0059,0.0102,0.0,0.0,0.0,1.0,1.0,0.1126,0.204,-0.0228,0.114,-0.1897,-0.101,-0.2615,-0.0062,0.0003,0.0013,-0.0066,0.0148,-0.0045,-0.0047,3.0,3.0
0.05,0.7004,0.1494,0.2724,0.75,0.0335,0.1886,0.75,0.0336,0.1886,0.6643,0.1448,0.4018,0.4804,-0.1117,0.6801,0.3977,0.3244,0.6923,0.2377,0.0066,0.0111,0.0,0.0,0.0,1.0,1.0,0.1064,0.2043,-0.0215,0.1074,-0.1749,-0.1055,-0.2662,-0.0071,0.0004,0.0015,-0.0076,0.017,-0.0051,-0.0053,3.0,3.0
0.05,0.7004,0.1494,0.2586,0.75,0.0301,0.1886,0.75,0.0301,0.1886,0.6665,0.1451,0.389,0.4861,-0.1113,0.6733,0.4039,0.3253,0.6861,0.2305,0.0073,0.012,0.0,0.0,0.0,1.0,1.0,0.0993,0.2047,-0.02,0.0998,-0.1579,-0.1106,-0.2715,-0.008,0.0004,0.0017,-0.0086,0.0192,-0.0057,-0.0058,3.0,3.0
0.05,0.7003,0.1494,0.2436,0.75,0.0263,0.1886,0.75,0.0264,0.1886,0.6689,0.1454,0.375,0.4925,-0.1109,0.6657,0.4108,0.3263,0.6792,0.2249,0.0081,0.0132,0.0,0.0,0.0,1.0,1.0,0.0912,0.2051,-0.0184,0.0912,-0.1386,-0.1162,-0.2773,-0.0089,0.0005,0.0018,-0.0095,0.0214,-0.0062,-0.0064,3.0,3.0
0.05,0.7003,0.1495,0.2277,0.75,0.0223,0.1886,0.75,0.0224,0.1886,0.6715,0.1457,0.36,0.4996,-0.1104,0.6573,0.4183,0.3275,0.6714,0.2217,0.0089,0.0144,0.0,0.0,0.0,1.0,1.0,0.0823,0.2056,-0.0165,0.0817,-0.1173,-0.1224,-0.2837,-0.0097,0.0005,0.002,-0.0103,0.0234,-0.0067,-0.0068,3.0,3.0
0.05,0.7003,0.1495,0.2108,0.75,0.0181,0.1886,0.75,0.0182,0.1886,0.6744,0.1461,0.3442,0.5071,-0.11,0.648,0.4264,0.3287,0.663,0.2217,0.0097,0.0157,0.0,0.0,0.0,1.0,1.0,0.0726,0.2061,-0.0145,0.0714,-0.0938,-0.1291,-0.2905,-0.0104,0.0005,0.0022,-0.0111,0.0253,-0.0071,-0.0073,3.0,3.0
0.05,0.7003,0.1495,0.1933,0.75,0.0137,0.1886,0.75,0.0138,0.1886,0.6774,0.1465,0.3275,0.5151,-0.1096,0.6381,0.435,0.33,0.6538,0.2255,0.0106,0.0172,0.0,0.0,0.0,1.0,1.0,0.0622,0.2066,-0.0123,0.0603,-0.0685,-0.1362,-0.2978,-0.0111,0.0006,0.0023,-0.0118,0.027,-0.0074,-0.0076,3.0,3.0
0.05,0.7003,0.1496,0.1751,0.75,0.0092,0.1886,0.75,0.0092,0.1886,0.6806,0.1469,0.3103,0.5234,-0.1092,0.6275,0.444,0.3315,0.644,0.2335,0.0115,0.0188,0.0,0.0,0.0,1.0,1.0,0.0511,0.2072,-0.01,0.0485,-0.0415,-0.1436,-0.3054,-0.0116,0.0006,0.0024,-0.0124,0.0285,-0.0077,-0.0079,3.0,3.0
0.05,0.7002,0.1496,0.1567,0.75,0.0046,0.1886,0.75,0.0046,0.1886,0.6839,0.1473,0.2926,0.532,-0.1089,0.6164,0.4532,0.333,0.6336,0.2455,0.0124,0.0205,0.0,0.0,0.0,1.0,1.0,0.0395,0.2078,-0.0076,0.0361,-0.0131,-0.1513,-0.3134,-0.0121,0.0006,0.0025,-0.0129,0.0296,-0.008,-0.0081,3.0,3.0
0.05,0.7002,0.1496,0.138,0.75,-0.0001,0.1886,0.75,-0.0001,0.1886,0.6873,0.1477,0.2746,0.5408,-0.1087,0.6048,0.4627,0.3346,0.6229,0.2612,0.0135,0.0224,0.0,0.0,0.0,1.0,1.0,0.0274,0.2083,-0.0051,0.0232,0.0166,-0.1593,-0.3215,-0.0124,0.0006,0.0026,-0.0132,0.0305,-0.0081,-0.0083,3.0,3.0
0.05,0.7002,0.1497,0.1193,0.75,-0.0048,0.1886,0.75,-0.0047,0.1886,0.6908,0.1481,0.2565,0.5496,-0.1085,0.5929,0.4722,0.3362,0.6117,0.2799,0.0146,0.0245,0.0,0.0,0.0,1.0,1.0,0.015,0.2089,-0.0025,0.01,0.0471,-0.1674,-0.3298,-0.0126,0.0006,0.0026,-0.0134,0.0311,-0.0082,-0.0083,3.0,3.0
0.05,0.7002,0.1497,0.1008,0.75,-0.0094,0.1886,0.75,-0.0094,0.1886,0.6943,0.1485,0.2385,0.5583,-0.1084,0.5809,0.4817,0.3379,0.6003,0.301,0.0158,0.0267,0.0,0.0,0.0,1.0,1.0,0.0025,0.2095,0.0001,-0.0034,0.0782,-0.1756,-0.3381,-0.0126,0.0005,0.0026,-0.0134,0.0313,-0.0082,-0.0083,3.0,3.0
0.05,0.7002,0.1497,0.0827,0.75,-0.0139,0.1886,0.75,-0.0139,0.1886,0.6977,0.1489,0.2207,0.5669,-0.1084,0.5687,0.491,0.3396,0.5889,0.3235,0.0171,0.029,0.0,0.0,0.0,1.0,1.0,-0.0101,0.21,0.0028,-0.0169,0.1095,-0.1838,-0.3464,-0.0125,0.0005,0.0026,-0.0133,0.0312,-0.0081,-0.0082,3.0,3.0
0.05,0.7001,0.1498,0.0651,0.75,-0.0183,0.1885,0.75,-0.0183,0.1885,0.7011,0.1493,0.2034,0.5752,-0.1085,0.5566,0.5,0.3412,0.5774,0.347,0.0186,0.0314,0.0,0.0,0.0,1.0,1.0,-0.0226,0.2105,0.0054,-0.0302,0.1407,-0.1919,-0.3545,-0.0123,0.0005,0.0026,-0.0131,0.0307,-0.0079,-0.0079,3.0,3.0
0.05,0.7001,0.1498,0.0483,0.75,-0.0225,0.1885,0.75,-0.0225,0.1885,0.7043,0.1497,0.1867,0.5833,-0.1087,0.5447,0.5088,0.3429,0.5661,0.3706,0.0201,0.0338,0.0,0.0,0.0,1.0,1.0,-0.0349,0.211,0.0079,-0.0433,0.1714,-0.1997,-0.3625,-0.0119,0.0005,0.0025,-0.0127,0.0298,-0.0076,-0.0076,3.0,3.0
0.05,0.7001,0.1498,0.0323,0.75,-0.0265,0.1885,0.75,-0.0265,0.1885,0.7074,0.15,0.1707,0.5909,-0.1089,0.5332,0.517,0.3445,0.5551,0.394,0.0216,0.0364,0.0,0.0,0.0,1.0,1.0,-0.0468,0.2115,0.0104,-0.056,0.2012,-0.2074,-0.3701,-0.0114,0.0004,0.0024,-0.0122,0.0287,-0.0073,-0.0073,3.0,3.0
0.05,0.7001,0.1499,0.0174,0.75,-0.0303,0.1885,0.75,-0.0303,0.1885,0.7103,0.1503,0.1557,0.598,-0.1092,0.5221,0.5248,0.3461,0.5445,0.4164,0.0232,0.0389,0.0,0.0,0.0,1.0,1.0,-0.0582,0.2119,0.0128,-0.0681,0.2299,-0.2146,-0.3774,-0.0108,0.0004,0.0023,-0.0115,0.0272,-0.0068,-0.0068,3.0,3.0
0.05,0.7001,0.1499,0.0036,0.75,-0.0337,0.1885,0.75,-0.0337,0.1885,0.7129,0.1506,0.1417,0.6047,-0.1096,0.5116,0.5321,0.3476,0.5344,0.4377,0.0248,0.0414,0.0,0.0,0.0,1.0,1.0,-0.069,0.2123,0.0151,-0.0796,0.2571,-0.2215,-0.3842,-0.0101,0.0004,0.0021,-0.0108,0.0255,-0.0064,-0.0063,3.0,3.0
0.05,0.7001,0.1499,-0.009,0.75,-0.0369,0.1885,0.75,-0.0369,0.1885,0.7153,0.1508,0.129,0.6108,-0.11,0.5017,0.5387,0.349,0.5249,0.4574,0.0265,0.0438,0.0,0.0,0.0,1.0,1.0,-0.079,0.2126,0.0172,-0.0904,0.2826,-0.2278,-0.3906,-0.0093,0.0003,0.0019,-0.0099,0.0236,-0.0058,-0.0058,3.0,3.0
0.05,0.7,0.1499,-0.0202,0.75,-0.0397,0.1885,0.75,-0.0397,0.1885,0.7175,0.151,0.1176,0.6163,-0.1104,0.4926,0.5447,0.3503,0.5161,0.4752,0.028,0.0462,0.0,0.0,0.0,1.0,1.0,-0.0883,0.213,0.0191,-0.1003,0.3062,-0.2336,-0.3963,-0.0084,0.0003,0.0018,-0.009,0.0214,-0.0052,-0.0052,3.0,3.0
0.05,0.7,0.1499,-0.03,0.75,-0.0421,0.1885,0.75,-0.0421,0.1885,0.7193,0.1512,0.1076,0.6212,-0.1108,0.4844,0.5501,0.3515,0.5081,0.4911,0.0295,0.0483,0.0,0.0,0.0,1.0,1.0,-0.0967,0.2132,0.0209,-0.1093,0.3276,-0.2389,-0.4015,-0.0075,0.0003,0.0016,-0.008,0.0192,-0.0046,-0.0046,3.0,3.0
0.05,0.7,0.15,-0.0384,0.75,-0.0442,0.1885,0.75,-0.0442,0.1885,0.7209,0.1513,0.099,0.6255,-0.1112,0.477,0.5548,0.3525,0.501,0.5049,0.0309,0.0503,0.0,0.0,0.0,1.0,1.0,-0.1042,0.2135,0.0224,-0.1173,0.3468,-0.2435,-0.4061,-0.0066,0.0002,0.0014,-0.007,0.0168,-0.004,-0.0039,3.0,3.0
0.05,0.7,0.15,-0.0453,0.75,-0.046,0.1885,0.75,-0.046,0.1885,0.7223,0.1515,0.0918,0.6281,-0.1111,0.4728,0.5579,0.3525,0.497,0.5229,0.0339,0.0549,0.0,0.0,0.0,1.0,1.0,-0.1108,0.2137,0.0238,-0.1173,0.3635,-0.2474,-0.41,-0.0073,0.0002,0.0015,-0.0078,0.0095,-0.0035,-0.0035,3.0,3.0
0.05,0.7,0.15,-0.0509,0.75,-0.0473,0.1885,0.75,-0.0473,0.1885,0.7233,0.1515,0.0861,0.6309,-0.111,0.468,0.5613,0.3524,0.4924,0.5328,0.035,0.0564,0.0,0.0,0.0,1.0,1.0,-0.1181,0.2139,0.0253,-0.1173,0.3731,-0.2509,-0.4136,-0.0074,0.0001,0.0016,-0.0079,0.0092,-0.0028,-0.0028,3.0,3.0
0.05,0.7,0.15,-0.0551,0.75,-0.0484,0.1885,0.75,-0.0484,0.1885,0.7241,0.1514,0.0818,0.6338,-0.1109,0.4632,0.5648,0.3523,0.4878,0.5403,0.0359,0.0575,0.0,0.0,0.0,1.0,1.0,-0.1255,0.214,0.0269,-0.1173,0.3822,-0.2537,-0.4164,-0.0071,0.0001,0.0015,-0.0075,0.0084,-0.0022,-0.0023,3.0,3.0
0.05,0.7,0.15,-0.0581,0.75,-0.0491,0.1885,0.75,-0.0491,0.1885,0.7247,0.1514,0.0786,0.6365,-0.1108,0.4586,0.5679,0.3521,0.4833,0.5457,0.0365,0.0584,0.0,0.0,0.0,1.0,1.0,-0.1326,0.2141,0.0284,-0.1173,0.3906,-0.2559,-0.4187,-0.0064,0.0001,0.0014,-0.0068,0.0073,-0.0017,-0.0018,3.0,3.0
0.05,0.7,0.15,-0.06,0.75,-0.0496,0.1885,0.75,-0.0496,0.1885,0.7251,0.1513,0.0766,0.6389,-0.1107,0.4544,0.5708,0.352,0.4792,0.5491,0.0369,0.059,0.0,0.0,0.0,1.0,1.0,-0.1389,0.2143,0.0298,-0.1173,0.3979,-0.2575,-0.4205,-0.0055,0.0001,0.0012,-0.0059,0.0061,-0.0012,-0.0013,3.0,3.0
0.05,0.7,0.15,-0.061,0.75,-0.0499,0.1885,0.75,-0.0499,0.1885,0.7253,0.1512,0.0755,0.6409,-0.1106,0.4507,0.5732,0.3519,0.4756,0.5509,0.0372,0.0595,0.0,0.0,0.0,1.0,1.0,-0.1445,0.2144,0.031,-0.1173,0.404,-0.2587,-0.4218,-0.0046,0.0001,0.001,-0.0049,0.0049,-0.0008,-0.0009,3.0,3.0
0.05,0.7,0.15,-0.0614,0.75,-0.05,0.1885,0.75,-0.05,0.1885,0.7254,0.151,0.0751,0.6426,-0.1105,0.4477,0.5752,0.3518,0.4726,0.5516,0.0374,0.0597,0.0,0.0,0.0,1.0,1.0,-0.1491,0.2145,0.032,-0.1173,0.4089,-0.2595,-0.4227,-0.0036,0.0001,0.0008,-0.0039,0.0037,-0.0005,-0.0006,3.0,3.0
0.05,0.7,0.15,-0.0615,0.75,-0.05,0.1885,0.75,-0.05,0.1885,0.7255,0.1509,0.075,0.6439,-0.1104,0.4453,0.5767,0.3517,0.4702,0.5516,0.0375,0.0599,0.0,0.0,0.0,1.0,1.0,-0.1527,0.2146,0.0328,-0.1173,0.4126,-0.26,-0.4233,-0.0028,0.0001,0.0006,-0.003,0.0028,-0.0003,-0.0004,3.0,3.0
0.05,0.7021,0.1502,-0.0555,0.7501,-0.0532,0.1889,0.7492,-0.055,0.1887,0.7264,0.1508,0.0811,0.6452,-0.1104,0.4436,0.578,0.3517,0.4685,0.5428,0.0379,0.0605,0.0,0.0,0.0,1.0,1.0,-0.1555,0.2147,0.0334,-0.1173,0.4154,-0.2603,-0.4236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7021,0.1499,-0.0555,0.7501,-0.0532,0.1888,0.7492,-0.055,0.1886,0.7264,0.1505,0.0811,0.6452,-0.1104,0.4436,0.578,0.3517,0.4685,0.5425,0.0379,0.0605,0.0,0.0,0.0,1.0,1.0,-0.1555,0.2147,0.0334,-0.1173,0.4154,-0.2603,-0.4236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7021,0.1491,-0.0555,0.7501,-0.0532,0.1885,0.7492,-0.0549,0.1883,0.7264,0.1497,0.0811,0.6451,-0.1104,0.4436,0.578,0.3517,0.4685,0.5418,0.0379,0.0605,0.0,0.0,0.0,1.0,1.0,-0.1555,0.2147,0.0334,-0.1173,0.4154,-0.2603,-0.4236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7021,0.1477,-0.0555,0.7501,-0.0531,0.188,0.7492,-0.0549,0.1879,0.7264,0.1483,0.0811,0.6451,-0.1103,0.4435,0.578,0.3517,0.4684,0.5405,0.0379,0.0605,0.0,0.0,0.0,1.0,1.0,-0.1555,0.2147,0.0334,-0.1173,0.4154,-0.2603,-0.4236,0.0,-0.0017,0.0002,-0.0001,-0.0,0.0017,0.0017,3.0,3.0
0.05,0.7021,0.1454,-0.0556,0.7501,-0.0531,0.1873,0.7492,-0.0549,0.1871,0.7264,0.146,0.081,0.6448,-0.1113,0.4435,0.5784,0.3507,0.4682,0.5385,0.0372,0.0598,0.0,0.0,0.0,1.0,1.0,-0.1555,0.213,0.0336,-0.1173,0.4154,-0.2586,-0.4219,-0.0,-0.0024,0.0003,-0.0001,0.0,0.0023,0.0023,3.0,3.0
0.05,0.702,0.1423,-0.0556,0.7501,-0.0531,0.1862,0.7492,-0.0548,0.186,0.7264,0.1428,0.081,0.6444,-0.1127,0.4436,0.579,0.3494,0.4678,0.5358,0.0364,0.059,0.0,0.0,0.0,1.0,1.0,-0.1555,0.2106,0.0339,-0.1173,0.4154,-0.2562,-0.4196,-0.0,-0.0033,0.0004,-0.0002,-0.0048,0.0042,0.0039,3.0,3.0
0.05,0.702,0.1381,-0.0557,0.75,-0.053,0.1848,0.7492,-0.0548,0.1847,0.7264,0.1387,0.0809,0.6439,-0.1145,0.4436,0.5798,0.3475,0.4672,0.528,0.0336,0.0556,0.0,0.0,0.0,1.0,1.0,-0.1555,0.2073,0.0342,-0.1173,0.4106,-0.2521,-0.4157,-0.0001,-0.0045,0.0005,-0.0003,-0.0025,0.0051,0.0049,3.0,3.0
0.05,0.702,0.1329,-0.0558,0.75,-0.053,0.1831,0.7492,-0.0547,0.1829,0.7264,0.1334,0.0808,0.6433,-0.1171,0.4436,0.5809,0.345,0.4665,0.5212,0.0312,0.0528,0.0,0.0,0.0,1.0,1.0,-0.1556,0.2028,0.0347,-0.1173,0.4081,-0.2469,-0.4108,-0.0001,-0.0058,0.0006,-0.0004,-0.0031,0.0067,0.0063,3.0,3.0
0.05,0.7019,0.1265,-0.0559,0.75,-0.0529,0.181,0.7492,-0.0546,0.1808,0.7264,0.1271,0.0806,0.6425,-0.1203,0.4436,0.5824,0.3417,0.4656,0.5129,0.0282,0.0494,0.0,0.0,0.0,1.0,1.0,-0.1557,0.197,0.0353,-0.1173,0.405,-0.2403,-0.4045,-0.0001,-0.0072,0.0006,-0.0005,-0.0037,0.0084,0.0079,3.0,3.0
0.05,0.7019,0.1192,-0.0561,0.75,-0.0528,0.1785,0.7492,-0.0544,0.1783,0.7264,0.1197,0.0805,0.6415,-0.1244,0.4437,0.5842,0.3377,0.4645,0.5032,0.0247,0.0454,0.0,0.0,0.0,1.0,1.0,-0.1558,0.1898,0.0359,-0.1173,0.4013,-0.2319,-0.3966,-0.0002,-0.0086,0.0007,-0.0006,-0.0043,0.0101,0.0096,3.0,3.0
0.05,0.7018,0.1107,-0.0563,0.75,-0.0528,0.1757,0.7493,-0.0543,0.1755,0.7263,0.1112,0.0803,0.6403,-0.1293,0.4437,0.5864,0.3328,0.4632,0.492,0.0207,0.0407,0.0,0.0,0.0,1.0,1.0,-0.156,0.1812,0.0366,-0.1173,0.397,-0.2218,-0.387,-0.0002,-0.0101,0.0007,-0.0007,-0.0048,0.0119,0.0113,3.0,3.0
0.05,0.7017,0.1013,-0.0565,0.75,-0.0527,0.1725,0.7493,-0.0542,0.1724,0.7263,0.1017,0.0801,0.6389,-0.135,0.4438,0.5889,0.3271,0.4617,0.4796,0.0165,0.0355,0.0,0.0,0.0,1.0,1.0,-0.1562,0.1711,0.0372,-0.1173,0.3921,-0.2099,-0.3757,-0.0003,-0.0116,0.0006,-0.0008,-0.0053,0.0137,0.013,3.0,3.0
0.05,0.7017,0.0909,-0.0567,0.75,-0.0525,0.169,0.7493,-0.054,0.1689,0.7263,0.0913,0.0799,0.6373,-0.1415,0.4439,0.5918,0.3206,0.46,0.4661,0.0124,0.03,0.0,0.0,0.0,1.0,1.0,-0.1565,0.1595,0.0378,-0.1173,0.3868,-0.1962,-0.3627,-0.0003,-0.013,0.0004,-0.0009,-0.0057,0.0154,0.0147,3.0,3.0
0.05,0.7016,0.0796,-0.0569,0.75,-0.0524,0.1653,0.7494,-0.0538,0.1651,0.7263,0.08,0.0797,0.6355,-0.1488,0.444,0.5949,0.3133,0.4582,0.4517,0.0092,0.0243,0.0,0.0,0.0,1.0,1.0,-0.1569,0.1464,0.0383,-0.1173,0.3811,-0.1808,-0.3479,-0.0004,-0.0144,0.0002,-0.001,-0.0061,0.0171,0.0164,3.0,3.0
0.05,0.7015,0.0676,-0.0571,0.75,-0.0523,0.1613,0.7494,-0.0536,0.1611,0.7263,0.0679,0.0794,0.6335,-0.1568,0.4442,0.5982,0.3052,0.4563,0.4366,0.0085,0.0187,0.0,0.0,0.0,1.0,1.0,-0.1572,0.132,0.0385,-0.1173,0.375,-0.1636,-0.3316,-0.0004,-0.0157,-0.0001,-0.001,-0.0063,0.0187,0.0179,3.0,3.0
0.05,0.7014,0.0549,-0.0574,0.75,-0.0522,0.157,0.7494,-0.0534,0.1569,0.7262,0.0552,0.0791,0.6313,-0.1655,0.4443,0.6018,0.2963,0.4543,0.4212,0.0107,0.0136,0.0,0.0,0.0,1.0,1.0,-0.1577,0.1163,0.0384,-0.1173,0.3687,-0.1449,-0.3137,-0.0005,-0.0169,-0.0004,-0.0011,-0.0065,0.0202,0.0194,3.0,3.0
0.05,0.7013,0.0417,-0.0576,0.75,-0.052,0.1526,0.7495,-0.0532,0.1525,0.7262,0.0419,0.0789,0.6289,-0.1749,0.4445,0.6054,0.2868,0.4523,0.4057,0.0143,0.01,0.0,0.0,0.0,1.0,1.0,-0.1581,0.0995,0.038,-0.1173,0.3622,-0.1247,-0.2943,-0.0005,-0.0179,-0.0009,-0.0011,-0.0067,0.0215,0.0207,3.0,3.0
