kinematic_control
dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,h4,h5,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7413,0.0069,0.1477,0.7599,-0.0483,0.1408,0.7519,0.0529,0.1408,0.7271,0.0068,0.2835,0.5325,-0.2223,0.596,0.5246,0.228,0.5908,0.0934,0.0033,0.0,0.0,0.0,0.0,1.0,1.0,0.0048,0.0072,-0.0,0.0048,-0.0085,-0.0044,-0.0072,0.0014,0.0021,-0.0,0.0014,-0.0021,0.0011,-0.0021,3.0,3.0
0.05,0.7408,0.0087,0.1501,0.7598,-0.047,0.1414,0.7519,0.0528,0.1414,0.7261,0.0085,0.2858,0.5318,-0.2211,0.5972,0.5232,0.229,0.5922,0.093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0062,0.0093,-0.0001,0.0062,-0.0106,-0.0033,-0.0093,0.0016,0.0024,-0.0,0.0016,-0.0032,-0.0024,-0.0024,3.0,3.0
0.05,0.7402,0.0107,0.1528,0.7597,-0.0456,0.1421,0.7519,0.0528,0.1421,0.725,0.0105,0.2884,0.531,-0.2196,0.5986,0.5216,0.2303,0.5938,0.0965,0.0034,0.0,0.0,0.0,0.0,1.0,1.0,0.0078,0.0117,-0.0001,0.0078,-0.0139,-0.0057,-0.0117,0.0018,0.0028,-0.0,0.0018,-0.0028,0.0005,-0.0028,3.0,3.0
0.05,0.7395,0.013,0.1558,0.7595,-0.0441,0.1428,0.7518,0.0527,0.1428,0.7238,0.0128,0.2913,0.5302,-0.218,0.6001,0.5197,0.2317,0.5956,0.0971,0.0,0.0033,0.0,0.0,0.0,1.0,1.0,0.0096,0.0145,-0.0001,0.0096,-0.0167,-0.0052,-0.0145,0.0021,0.0031,-0.0001,0.0021,-0.0041,-0.0031,-0.0064,3.0,3.0
0.05,0.7388,0.0155,0.1592,0.7593,-0.0423,0.1437,0.7518,0.0527,0.1437,0.7225,0.0152,0.2945,0.5292,-0.2162,0.6019,0.5177,0.2333,0.5977,0.1017,0.0042,0.0,0.0,0.0,0.0,1.0,1.0,0.0117,0.0176,-0.0002,0.0117,-0.0209,-0.0083,-0.0208,0.0023,0.0034,-0.0001,0.0023,-0.0036,0.0006,-0.0034,3.0,3.0
0.05,0.738,0.0183,0.1629,0.7591,-0.0404,0.1446,0.7518,0.0526,0.1446,0.721,0.0179,0.298,0.5281,-0.2142,0.6038,0.5154,0.235,0.5999,0.1026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.014,0.021,-0.0003,0.014,-0.0244,-0.0076,-0.0242,0.0025,0.0037,-0.0001,0.0025,-0.005,-0.0037,-0.0037,3.0,3.0
0.05,0.7372,0.0213,0.1668,0.7589,-0.0384,0.1456,0.7517,0.0526,0.1456,0.7195,0.0208,0.3018,0.5269,-0.212,0.6059,0.5128,0.2369,0.6024,0.1083,0.0049,0.0,0.0,0.0,0.0,1.0,1.0,0.0165,0.0247,-0.0004,0.0165,-0.0294,-0.0114,-0.028,0.0027,0.004,-0.0001,0.0027,-0.0042,0.0007,-0.004,3.0,3.0
0.05,0.7362,0.0245,0.1711,0.7587,-0.0362,0.1466,0.7517,0.0525,0.1466,0.7178,0.0239,0.3059,0.5256,-0.2097,0.6082,0.5101,0.2389,0.6051,0.1096,0.0,0.0032,0.0,0.0,0.0,1.0,1.0,0.0192,0.0287,-0.0006,0.0192,-0.0336,-0.0106,-0.032,0.0029,0.0043,-0.0002,0.0029,-0.0058,-0.0043,-0.0075,3.0,3.0
0.05,0.7353,0.0279,0.1757,0.7585,-0.0339,0.1478,0.7516,0.0524,0.1478,0.716,0.0273,0.3102,0.5242,-0.2071,0.6106,0.5071,0.2411,0.6079,0.1164,0.0056,0.0,0.0,0.0,0.0,1.0,1.0,0.0221,0.0331,-0.0007,0.0221,-0.0394,-0.015,-0.0395,0.0031,0.0046,-0.0002,0.0031,-0.0049,0.0008,-0.0046,3.0,3.0
0.05,0.7342,0.0315,0.1805,0.7582,-0.0314,0.149,0.7516,0.0524,0.149,0.7141,0.0308,0.3148,0.5227,-0.2044,0.6133,0.5038,0.2435,0.611,0.1182,0.0031,0.0,0.0,0.0,0.0,1.0,1.0,0.0252,0.0377,-0.0009,0.0252,-0.0443,-0.0142,-0.0442,0.0033,0.0049,-0.0003,0.0033,-0.0058,-0.0019,-0.0049,3.0,3.0
0.05,0.7331,0.0353,0.1855,0.758,-0.0288,0.1502,0.7515,0.0523,0.1502,0.7121,0.0345,0.3196,0.521,-0.2016,0.6161,0.5004,0.2459,0.6142,0.1231,0.0032,0.0031,0.0,0.0,0.0,1.0,1.0,0.0284,0.0426,-0.0012,0.0284,-0.0502,-0.0161,-0.0491,0.0034,0.0052,-0.0003,0.0035,-0.0062,-0.0021,-0.0082,3.0,3.0
0.05,0.732,0.0392,0.1908,0.7577,-0.0261,0.1516,0.7515,0.0522,0.1516,0.71,0.0383,0.3247,0.5193,-0.1986,0.619,0.4968,0.2485,0.6176,0.1284,0.0033,0.0,0.0,0.0,0.0,1.0,1.0,0.0319,0.0478,-0.0015,0.0319,-0.0563,-0.0181,-0.0573,0.0036,0.0054,-0.0004,0.0036,-0.0064,-0.0022,-0.0054,3.0,3.0
0.05,0.7308,0.0434,0.1963,0.7574,-0.0232,0.1529,0.7514,0.0521,0.1529,0.7079,0.0423,0.3299,0.5174,-0.1955,0.622,0.4929,0.2512,0.6212,0.134,0.0035,0.0,0.0,0.0,0.0,1.0,1.0,0.0355,0.0532,-0.0019,0.0355,-0.0628,-0.0203,-0.0627,0.0037,0.0056,-0.0004,0.0038,-0.0067,-0.0023,-0.0056,3.0,3.0
0.05,0.7296,0.0476,0.202,0.7571,-0.0203,0.1544,0.7514,0.052,0.1544,0.7056,0.0464,0.3352,0.5155,-0.1923,0.6252,0.4889,0.254,0.6249,0.1399,0.0036,0.0036,0.0,0.0,0.0,1.0,1.0,0.0392,0.0588,-0.0023,0.0393,-0.0695,-0.0226,-0.0683,0.0039,0.0058,-0.0005,0.0039,-0.0069,-0.0024,-0.0093,3.0,3.0
0.05,0.7283,0.052,0.2078,0.7568,-0.0173,0.1558,0.7513,0.052,0.1558,0.7034,0.0506,0.3408,0.5135,-0.189,0.6285,0.4847,0.2569,0.6287,0.1461,0.0037,0.0,0.0,0.0,0.0,1.0,1.0,0.0431,0.0646,-0.0028,0.0432,-0.0764,-0.0249,-0.0776,0.004,0.006,-0.0005,0.004,-0.0071,-0.0024,-0.006,3.0,3.0
0.05,0.727,0.0565,0.2138,0.7565,-0.0142,0.1573,0.7512,0.0519,0.1573,0.701,0.055,0.3464,0.5113,-0.1856,0.6319,0.4803,0.2599,0.6326,0.1526,0.0037,0.0,0.0,0.0,0.0,1.0,1.0,0.047,0.0706,-0.0033,0.0472,-0.0835,-0.0274,-0.0836,0.0041,0.0061,-0.0006,0.0041,-0.0073,-0.0025,-0.0061,3.0,3.0
0.05,0.7257,0.061,0.2199,0.7562,-0.0111,0.1588,0.7512,0.0518,0.1588,0.6987,0.0594,0.3521,0.5092,-0.1821,0.6354,0.4758,0.2629,0.6365,0.1593,0.0038,0.004,0.0,0.0,0.0,1.0,1.0,0.0511,0.0767,-0.0039,0.0512,-0.0908,-0.0299,-0.0897,0.0041,0.0062,-0.0007,0.0042,-0.0074,-0.0026,-0.01,3.0,3.0
0.05,0.7244,0.0657,0.226,0.7558,-0.0079,0.1604,0.7511,0.0517,0.1604,0.6963,0.0638,0.3579,0.5069,-0.1786,0.6389,0.4711,0.266,0.6406,0.1662,0.0038,0.0,0.0,0.0,0.0,1.0,1.0,0.0552,0.083,-0.0046,0.0554,-0.0982,-0.0324,-0.0997,0.0042,0.0063,-0.0007,0.0042,-0.0075,-0.0026,-0.0064,3.0,3.0
0.05,0.723,0.0703,0.2322,0.7555,-0.0047,0.1619,0.7511,0.0516,0.1619,0.6939,0.0683,0.3638,0.5046,-0.175,0.6425,0.4664,0.269,0.6447,0.1732,0.0039,0.003,0.0,0.0,0.0,1.0,1.0,0.0594,0.0893,-0.0053,0.0596,-0.1057,-0.0351,-0.1061,0.0042,0.0064,-0.0008,0.0043,-0.0076,-0.0027,-0.009,3.0,3.0
0.05,0.7217,0.075,0.2385,0.7552,-0.0015,0.1635,0.751,0.0515,0.1635,0.6915,0.0728,0.3696,0.5022,-0.1714,0.6461,0.4616,0.2721,0.6488,0.1803,0.0039,0.0,0.0,0.0,0.0,1.0,1.0,0.0636,0.0957,-0.0061,0.0639,-0.1133,-0.0377,-0.1151,0.0042,0.0064,-0.0008,0.0043,-0.0076,-0.0027,-0.0064,3.0,3.0
0.05,0.7203,0.0797,0.2447,0.7549,0.0017,0.1651,0.7509,0.0514,0.1651,0.6891,0.0773,0.3755,0.4998,-0.1678,0.6498,0.4566,0.2752,0.6529,0.1875,0.0039,0.0032,0.0,0.0,0.0,1.0,1.0,0.0679,0.1021,-0.0069,0.0682,-0.1209,-0.0404,-0.1215,0.0042,0.0064,-0.0009,0.0043,-0.0076,-0.0027,-0.009,3.0,3.0
0.05,0.719,0.0843,0.251,0.7546,0.0049,0.1666,0.7509,0.0513,0.1666,0.6867,0.0817,0.3813,0.4974,-0.1643,0.6534,0.4517,0.2783,0.657,0.1946,0.0039,0.0,0.0,0.0,0.0,1.0,1.0,0.0721,0.1085,-0.0078,0.0725,-0.1285,-0.0431,-0.1305,0.0042,0.0064,-0.0009,0.0043,-0.0075,-0.0027,-0.0064,3.0,3.0
0.05,0.7176,0.089,0.2571,0.7542,0.0081,0.1681,0.7508,0.0512,0.1681,0.6844,0.0862,0.3871,0.4949,-0.1607,0.657,0.4467,0.2813,0.661,0.2017,0.0038,0.0035,0.0,0.0,0.0,1.0,1.0,0.0763,0.1149,-0.0088,0.0768,-0.136,-0.0458,-0.137,0.0041,0.0063,-0.001,0.0042,-0.0074,-0.0027,-0.0089,3.0,3.0
0.05,0.7163,0.0935,0.2632,0.7539,0.0112,0.1697,0.7508,0.0511,0.1697,0.6821,0.0905,0.3927,0.4925,-0.1573,0.6605,0.4418,0.2843,0.665,0.2088,0.0038,0.0029,0.0,0.0,0.0,1.0,1.0,0.0804,0.1212,-0.0097,0.081,-0.1434,-0.0485,-0.1459,0.0041,0.0062,-0.001,0.0042,-0.0073,-0.0027,-0.0075,3.0,3.0
0.05,0.715,0.098,0.2692,0.7536,0.0143,0.1712,0.7507,0.051,0.1712,0.6798,0.0948,0.3983,0.49,-0.1538,0.664,0.4368,0.2873,0.669,0.2157,0.0037,0.0031,0.0,0.0,0.0,1.0,1.0,0.0845,0.1274,-0.0108,0.0852,-0.1508,-0.0512,-0.1534,0.004,0.0061,-0.0011,0.0041,-0.0072,-0.0026,-0.0074,3.0,3.0
0.05,0.7137,0.1024,0.275,0.7533,0.0173,0.1726,0.7506,0.051,0.1726,0.6776,0.099,0.4037,0.4876,-0.1505,0.6675,0.4319,0.2901,0.6728,0.2224,0.0037,0.0033,0.0,0.0,0.0,1.0,1.0,0.0885,0.1335,-0.0118,0.0893,-0.1579,-0.0539,-0.1607,0.0039,0.006,-0.0011,0.004,-0.007,-0.0026,-0.0072,3.0,3.0
0.05,0.7125,0.1066,0.2807,0.753,0.0202,0.174,0.7506,0.0509,0.174,0.6755,0.103,0.409,0.4852,-0.1472,0.6708,0.4271,0.2929,0.6766,0.229,0.0036,0.0036,0.0,0.0,0.0,1.0,1.0,0.0924,0.1395,-0.0129,0.0933,-0.1649,-0.0564,-0.168,0.0038,0.0058,-0.0011,0.0039,-0.0068,-0.0025,-0.007,3.0,3.0
0.05,0.7113,0.1108,0.2862,0.7527,0.0231,0.1754,0.7505,0.0508,0.1754,0.6734,0.1069,0.4141,0.4828,-0.1441,0.674,0.4224,0.2956,0.6802,0.2353,0.0035,0.0038,0.0,0.0,0.0,1.0,1.0,0.0962,0.1453,-0.014,0.0972,-0.1716,-0.059,-0.175,0.0036,0.0056,-0.0011,0.0038,-0.0065,-0.0025,-0.0068,3.0,3.0
0.05,0.7102,0.1147,0.2915,0.7524,0.0258,0.1767,0.7505,0.0507,0.1767,0.6715,0.1107,0.419,0.4806,-0.141,0.6772,0.4178,0.2982,0.6837,0.2414,0.0034,0.0041,0.0,0.0,0.0,1.0,1.0,0.0998,0.1509,-0.0151,0.1009,-0.1781,-0.0614,-0.1817,0.0035,0.0054,-0.0011,0.0036,-0.0062,-0.0024,-0.0065,3.0,3.0
0.05,0.7091,0.1185,0.2965,0.7522,0.0284,0.178,0.7504,0.0506,0.178,0.6696,0.1143,0.4237,0.4783,-0.1381,0.6802,0.4134,0.3006,0.687,0.2472,0.0033,0.0043,0.0,0.0,0.0,1.0,1.0,0.1033,0.1563,-0.0161,0.1046,-0.1844,-0.0638,-0.1882,0.0033,0.0052,-0.0011,0.0035,-0.0059,-0.0023,-0.0062,3.0,3.0
0.05,0.708,0.1221,0.3013,0.7519,0.0309,0.1792,0.7504,0.0506,0.1792,0.6678,0.1177,0.4282,0.4762,-0.1354,0.683,0.4091,0.3029,0.6901,0.2527,0.0032,0.0046,0.0,0.0,0.0,1.0,1.0,0.1067,0.1615,-0.0172,0.108,-0.1903,-0.0661,-0.1945,0.0032,0.0049,-0.001,0.0033,-0.0056,-0.0022,-0.0059,3.0,3.0
0.05,0.7071,0.1255,0.3059,0.7517,0.0332,0.1803,0.7503,0.0505,0.1803,0.6661,0.121,0.4324,0.4741,-0.1327,0.6857,0.405,0.3052,0.6931,0.2578,0.0031,0.0048,0.0,0.0,0.0,1.0,1.0,0.1098,0.1664,-0.0183,0.1113,-0.196,-0.0683,-0.2004,0.003,0.0046,-0.001,0.0031,-0.0053,-0.0021,-0.0056,3.0,3.0
0.05,0.7061,0.1287,0.3101,0.7515,0.0354,0.1814,0.7503,0.0504,0.1814,0.6646,0.124,0.4363,0.4722,-0.1303,0.6883,0.4012,0.3072,0.696,0.2627,0.003,0.005,0.0,0.0,0.0,1.0,1.0,0.1128,0.171,-0.0193,0.1144,-0.2013,-0.0703,-0.2059,0.0028,0.0043,-0.001,0.0029,-0.005,-0.0019,-0.0052,3.0,3.0
0.05,0.7053,0.1317,0.3141,0.7513,0.0374,0.1824,0.7502,0.0504,0.1824,0.6631,0.1268,0.44,0.4704,-0.128,0.6907,0.3975,0.3091,0.6986,0.2671,0.0029,0.0053,0.0,0.0,0.0,1.0,1.0,0.1156,0.1754,-0.0203,0.1173,-0.2062,-0.0723,-0.2112,0.0026,0.004,-0.0009,0.0027,-0.0046,-0.0018,-0.0049,3.0,3.0
0.05,0.7045,0.1345,0.3178,0.7511,0.0393,0.1833,0.7502,0.0503,0.1833,0.6618,0.1294,0.4434,0.4686,-0.1258,0.6929,0.3941,0.3109,0.701,0.2712,0.0028,0.0055,0.0,0.0,0.0,1.0,1.0,0.1182,0.1794,-0.0212,0.12,-0.2108,-0.0741,-0.2161,0.0024,0.0037,-0.0009,0.0025,-0.0042,-0.0017,-0.0045,3.0,3.0
0.05,0.7038,0.137,0.3211,0.7509,0.0411,0.1842,0.7502,0.0503,0.1842,0.6606,0.1318,0.4465,0.467,-0.1239,0.6949,0.391,0.3126,0.7033,0.275,0.0,0.0057,0.0,0.0,0.0,1.0,1.0,0.1206,0.1831,-0.0221,0.1225,-0.2151,-0.0758,-0.2206,0.0022,0.0034,-0.0008,0.0023,-0.0043,-0.0035,-0.0041,3.0,3.0
0.05,0.7031,0.1393,0.3242,0.7507,0.0426,0.1849,0.7501,0.0502,0.1849,0.6594,0.134,0.4493,0.4656,-0.1221,0.6968,0.3881,0.3141,0.7053,0.2798,0.0042,0.0059,0.0,0.0,0.0,1.0,1.0,0.1227,0.1865,-0.0229,0.1248,-0.2194,-0.0793,-0.2247,0.002,0.0031,-0.0007,0.0021,-0.003,0.0005,-0.0037,3.0,3.0
0.05,0.7025,0.1413,0.3269,0.7506,0.044,0.1856,0.7501,0.0502,0.1856,0.6585,0.1359,0.4518,0.4642,-0.1204,0.6985,0.3854,0.3154,0.7071,0.2813,0.0,0.0061,0.0,0.0,0.0,1.0,1.0,0.1247,0.1896,-0.0236,0.1269,-0.2224,-0.0788,-0.2284,0.0017,0.0028,-0.0007,0.0018,-0.0035,-0.0028,-0.0033,3.0,3.0
0.05,0.702,0.1431,0.3293,0.7505,0.0453,0.1862,0.7501,0.0501,0.1862,0.6576,0.1376,0.4541,0.4631,-0.119,0.7,0.3831,0.3166,0.7088,0.2851,0.0037,0.0062,0.0,0.0,0.0,1.0,1.0,0.1264,0.1924,-0.0243,0.1287,-0.2259,-0.0816,-0.2317,0.0015,0.0024,-0.0006,0.0016,-0.0024,0.0004,-0.0029,3.0,3.0
0.05,0.7015,0.1447,0.3314,0.7504,0.0463,0.1867,0.7501,0.0501,0.1867,0.6568,0.1391,0.456,0.462,-0.1177,0.7013,0.381,0.3176,0.7102,0.2861,0.0,0.0064,0.0,0.0,0.0,1.0,1.0,0.128,0.1948,-0.0249,0.1304,-0.2283,-0.0812,-0.2347,0.0013,0.0021,-0.0005,0.0014,-0.0027,-0.0022,-0.0026,3.0,3.0
0.05,0.7012,0.146,0.3332,0.7503,0.0473,0.1872,0.7501,0.0501,0.1872,0.6562,0.1404,0.4576,0.4611,-0.1166,0.7024,0.3792,0.3185,0.7115,0.2889,0.0032,0.0065,0.0,0.0,0.0,1.0,1.0,0.1293,0.1969,-0.0254,0.1318,-0.231,-0.0833,-0.2372,0.0011,0.0018,-0.0005,0.0012,-0.0018,0.0003,-0.0022,3.0,3.0
0.05,0.7008,0.1471,0.3346,0.7502,0.048,0.1875,0.75,0.0501,0.1875,0.6557,0.1414,0.459,0.4603,-0.1157,0.7034,0.3776,0.3193,0.7125,0.2896,0.0,0.0067,0.0,0.0,0.0,1.0,1.0,0.1304,0.1987,-0.0259,0.133,-0.2327,-0.083,-0.2394,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0003,3.0,3.0
0.05,0.7006,0.148,0.3358,0.7501,0.0486,0.1878,0.75,0.05,0.1878,0.6553,0.1422,0.4601,0.4603,-0.1157,0.7034,0.3776,0.3193,0.7125,0.2919,0.003,0.0067,0.0,0.0,0.0,1.0,1.0,0.1304,0.1987,-0.0259,0.133,-0.2327,-0.083,-0.2397,0.0017,0.0027,-0.0007,0.0018,-0.0028,-0.001,-0.0028,3.0,3.0
0.05,0.7004,0.1487,0.3368,0.7501,0.0491,0.1881,0.75,0.05,0.1881,0.6549,0.1429,0.461,0.4591,-0.1143,0.7049,0.3753,0.3205,0.7141,0.2913,0.0,0.0069,0.0,0.0,0.0,1.0,1.0,0.1322,0.2014,-0.0266,0.1348,-0.2355,-0.084,-0.2425,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0004,3.0,3.0
0.05,0.7002,0.1492,0.3375,0.7501,0.0495,0.1882,0.75,0.05,0.1882,0.6547,0.1434,0.4616,0.4591,-0.1143,0.7049,0.3753,0.3205,0.7141,0.2926,0.0,0.0069,0.0,0.0,0.0,1.0,1.0,0.1322,0.2014,-0.0266,0.1348,-0.2355,-0.084,-0.2429,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,3.0,3.0
0.05,0.7001,0.1496,0.338,0.75,0.0497,0.1884,0.75,0.05,0.1884,0.6545,0.1437,0.462,0.4591,-0.1143,0.7049,0.3753,0.3205,0.7141,0.2936,0.0,0.0069,0.0,0.0,0.0,1.0,1.0,0.1322,0.2014,-0.0266,0.1348,-0.2355,-0.084,-0.243,0.0013,0.0021,-0.0006,0.0014,-0.0027,-0.0022,-0.0022,3.0,3.0
0.05,0.7001,0.1498,0.3383,0.75,0.0499,0.1884,0.75,0.05,0.1884,0.6544,0.144,0.4623,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2935,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2451,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0003,3.0,3.0
0.05,0.7,0.1499,0.3384,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1441,0.4625,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2938,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.0,3.0
0.05,0.7,0.15,0.3385,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1441,0.4625,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2939,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.0,3.0
0.05,0.7,0.15,0.3385,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1442,0.4626,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2939,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.0,3.0
0.05,0.7,0.15,0.3385,0.75,0.05,0.1885,0.75,0.05,0.1885,0.6543,0.1442,0.4626,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2939,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.0,3.0
0.05,0.7002,0.1497,0.3379,0.7501,0.0492,0.1887,0.75,0.0499,0.1887,0.6546,0.1438,0.4621,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2929,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7002,0.1497,0.3375,0.7501,0.0491,0.1887,0.75,0.0498,0.1887,0.6546,0.1439,0.4617,0.4582,-0.1132,0.706,0.3734,0.3214,0.7154,0.2924,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7002,0.1497,0.3365,0.7501,0.0489,0.1887,0.75,0.0495,0.1887,0.6547,0.1439,0.4608,0.4581,-0.1132,0.706,0.3735,0.3214,0.7154,0.2911,0.0,0.007,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.05,0.7002,0.1497,0.3346,0.7501,0.0484,0.1887,0.75,0.049,0.1887,0.655,0.1439,0.4591,0.4581,-0.1131,0.7059,0.3735,0.3214,0.7154,0.2888,0.0028,0.0071,0.0,0.0,0.0,1.0,1.0,0.1335,0.2035,-0.0271,0.1362,-0.2382,-0.0862,-0.2454,-0.0021,0.0001,0.0004,-0.0023,0.0043,-0.0,-0.0,3.0,3.0
